case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,l2_unit_ratio,mechanically_legal
C068,IndependentCurve,proto_sw_3_1,swept,simple,2,100032,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.05189729999983683,raw_cases/C068/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.020067678,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,2.052089727914923,0.5686752264527137,6,0,6,1.479427632978587,0.24657127216309782,0.06890058743384563,0.49836539599999996,0.024636787280701754,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.337534202,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.037878787750000004,0.075757576,0.295454545,0.424242425,0.575757575,0.3333333333333333,,0.0,0.0
C068,FixedSlot,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,9.704587600001105,raw_cases/C068/methods/FixedSlot,1,0,0,0,0,0,0.03874584117172472,0.020067678,0,0,0.0,1.0000000000000002,0,0.10574004267944627,0.04911129813479961,0,0,0.039002992106252354,3.7883729509138773,0.7363655785821681,6,2,6,2.774227894491802,0.3467784868114753,0.16906653307727193,0.937074569,0.043202896564327485,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.337534202,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.07291666625000001,0.07630208349999999,0.24243604500000002,0.421713973,0.578286027,0.3333333333333333,,0.33333333333333337,1.0
C068,LocalGreedy,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2,f9d5136fa956b8a1de5bd3f8bbc90af92f63e06e2efc3518418abfa8b69b622b,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05362249999961932,raw_cases/C068/methods/LocalGreedy,1,0,0,0,0,0,0.08503576169969887,0.020067678,0,0,0.0,1.0000000000000002,0,0.2702772647300326,0.15816863863688072,0,0,0.08503576169969887,1.057642384561348,0.518297438655619,6,4,6,1.5345179856366244,0.15345179856366245,0.0810706237474574,0.6353821390000001,0.026361476608187134,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.337534202,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.106060606,0.2575757575,0.303030304,0.696969696,0.16666666666666666,,0.33333333333333337,1.0
C068,Ours,proto_sw_3_1,swept,simple,2,100032,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2,f9d5136fa956b8a1de5bd3f8bbc90af92f63e06e2efc3518418abfa8b69b622b,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_279600048__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.055341999999654945,raw_cases/C068/methods/Ours,1,0,0,0,0,0,0.08503576169969887,0.020067678,0,0,0.0,1.0000000000000002,0,0.01638673764236493,0.014957109499468818,0,0,0.08503576169969887,1.057642384561348,0.518297438655619,6,2,6,1.3301920459812053,0.16627400574765067,0.07255835837506619,0.6200636159999999,0.02344892178362573,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.337534202,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.106060606,0.2575757575,0.303030304,0.696969696,0.16666666666666666,,0.33333333333333337,1.0
C069,IndependentCurve,proto_sw_3_1,swept,medium,1,100008,1,1,0,0,,,5,0,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04579590000139433,raw_cases/C069/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.020067678,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,3.501326727286164,0.9784195405238588,5,0,5,1.306493621243563,0.2612987242487126,0.07326186822230893,0.5323934859999999,0.01963404605263158,0.0,1.0,1.0,0.0,0.0,0.348971509,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.03030303000000001,0.06060606099999999,0.18181818200000002,0.727272727,0.272727273,0.8,,0.0,0.0
C069,FixedSlot,proto_sw_3_1,swept,medium,1,100008,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.15989039999840315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C069,LocalGreedy,proto_sw_3_1,swept,medium,1,100008,1,1,1,1,,,5,3,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,e26ccf1194830f1a0d71885a8f86967f0f7a096d0f93ce0d12d39519dc978eb6,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.047137599998677615,raw_cases/C069/methods/LocalGreedy,1,0,0,0,0,0,0.07918038622294454,0.020067678,0,0,0.0,1.0,0,0.0326493464958116,0.013251722141486488,0,0,0.07913846479296222,1.2388873926662787,0.480618742357603,5,3,5,1.722392222393295,0.2152990277991619,0.14678348071295677,0.898470059,0.029970760233918127,0.4,0.6,0.6,0.2,0.2,0.348971509,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.09090909100000001,0.212121212,0.272727273,0.333333333,0.666666667,0.4,,0.4,1.0
C069,Ours,proto_sw_3_1,swept,medium,1,100008,1,1,1,1,,,5,2,5,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,e26ccf1194830f1a0d71885a8f86967f0f7a096d0f93ce0d12d39519dc978eb6,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.050362999998469604,raw_cases/C069/methods/Ours,1,0,0,0,0,0,0.07918038622294454,0.020067678,0,0,0.0,1.0,0,0.03800715634642684,0.021474773870779024,0,0,0.07913846479296222,1.2388873926662787,0.480618742357603,5,2,5,1.5879298265886272,0.2268471180840896,0.13541860819346713,0.95109274,0.02791483918128655,0.4,0.6,0.6,0.4,0.0,0.348971509,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.09090909100000001,0.212121212,0.272727273,0.333333333,0.666666667,0.4,,0.4,1.0
C070,IndependentCurve,proto_sw_3_1,swept,medium,2,100014,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.05505819999962114,raw_cases/C070/methods/IndependentCurve,1,0,0,0,0,0,0.02334958201227445,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.02334958201227445,2.1596387298724946,0.612184611593833,6,0,6,1.5047947641709702,0.25079912736182836,0.08987094510403996,0.7784329649999999,0.02628152412280702,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.45542078,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.05303030349999999,0.12121212100000002,0.28030303,0.363636364,0.636363636,0.3333333333333333,,0.0,1.0
C070,FixedSlot,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,13.947852400000556,raw_cases/C070/methods/FixedSlot,1,0,0,0,0,0,0.03461419631086177,0.020067678,0,0,0.0,1.0000000000000002,0,0.4482366578758943,0.15612436852497616,0,0,0.03467863849469709,3.481474791472064,0.9549870049487676,6,2,6,2.36842135094709,0.2960526688683863,0.12167881699405071,0.5430761709999999,0.03838290387426901,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.45542078,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.08135049300000001,0.10842018599999999,0.21594735374999996,0.3861259570000001,0.6138740429999999,0.3333333333333333,,0.33333333333333337,1.0
C070,LocalGreedy,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,4,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,f98357e1354d34c81706406f61ef22a90f82c6ae225b5256141bc49af22b9df0,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.06043540000246139,raw_cases/C070/methods/LocalGreedy,1,0,0,0,0,0,0.10282638254574303,0.020067678,0,0,0.0,1.0000000000000002,0,0.19606867525882604,0.07623707198497161,0,0,0.10282638254574303,1.181341654741544,0.37893454143463884,6,4,6,1.8549465244559942,0.18549465244559943,0.11670421653597093,0.8226882339999999,0.029102704678362575,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.45542078,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.106060606,0.2575757575,0.303030303,0.696969697,0.16666666666666666,,0.33333333333333337,1.0
C070,Ours,proto_sw_3_1,swept,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,f98357e1354d34c81706406f61ef22a90f82c6ae225b5256141bc49af22b9df0,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_1__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.06013600000005681,raw_cases/C070/methods/Ours,1,0,0,0,0,0,0.10282638254574303,0.020067678,0,0,0.0,1.0000000000000002,0,0.0418008633020632,0.014433909511328788,0,0,0.10282638254574303,1.181341654741544,0.37893454143463884,6,2,6,1.5767637843720108,0.19709547304650135,0.0945950275518761,0.7784329649999999,0.02674981725146199,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.45542078,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.106060606,0.2575757575,0.303030303,0.696969697,0.16666666666666666,,0.33333333333333337,1.0
C071,IndependentCurve,proto_sw_3_1,swept,rich,1,100000,1,1,0,0,,,7,0,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.058090100003028056,raw_cases/C071/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.020067678,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,3.7434643399898584,0.6179652036745577,7,0,7,1.7746805122013645,0.2535257874573378,0.08244937872897318,0.478137762,0.030204906798245616,0.5714285714285714,0.42857142857142855,1.0,0.0,0.0,0.72500002,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.015151515000000004,0.06060606100000002,0.121212121,0.666666667,0.333333333,0.42857142857142855,,0.0,0.0
C071,FixedSlot,proto_sw_3_1,swept,rich,1,100000,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,3.8720661999977892,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C071,LocalGreedy,proto_sw_3_1,swept,rich,1,100000,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2,ba9e8963a240a79e61b329e995304d557e67b08e31260ab1e119114a92b798e8,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.047686400001111906,raw_cases/C071/methods/LocalGreedy,1,0,0,0,0,0,0.041968422139747656,0.020067678,0,0,0.0,1.0000000000000002,0,0.7392750171999175,0.24918238275449878,0,0,0.04200152516102516,2.223797672354146,0.349533451570566,7,4,7,2.144399895689229,0.19494544506265718,0.10609084308476553,0.57136897,0.03624131944444445,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.72500002,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.090909091,0.18181818150000004,0.27272727299999994,0.7272727270000001,0.2857142857142857,,0.4285714285714286,1.0
C071,Ours,proto_sw_3_1,swept,rich,1,100000,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2,ba9e8963a240a79e61b329e995304d557e67b08e31260ab1e119114a92b798e8,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_2781254137__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.150310899996839,raw_cases/C071/methods/Ours,1,0,0,0,0,0,0.041968422139747656,0.020067678,0,0,0.0,1.0000000000000002,0,0.09614298353022523,0.0396419393061393,0,0,0.04200152516102516,2.223797672354146,0.349533451570566,7,4,7,2.0102949173851723,0.18275408339865204,0.09670363577154105,0.5721451980000001,0.03263203581871345,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.72500002,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.090909091,0.18181818150000004,0.27272727299999994,0.7272727270000001,0.2857142857142857,,0.4285714285714286,1.0
C072,IndependentCurve,proto_sw_3_1,swept,rich,2,100002,1,1,0,0,,,7,0,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.0435341000011249,raw_cases/C072/methods/IndependentCurve,1,0,3,0,0,0,0.0,0.020067678,1,0,0.0,1.0000000000000002,0,0.0,0.0,3,0,0.0,4.403706851041804,0.9166662439241068,7,0,7,1.800873447943651,0.25726763542052156,0.0742293898565064,0.504226196,0.030873081140350877,0.5714285714285714,0.42857142857142855,1.0,0.0,0.0,0.71424812,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.03030303000000001,0.06060606099999999,0.2272727275,0.393939394,0.606060606,0.42857142857142855,,0.0,0.0
C072,FixedSlot,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,2,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,16.641946200001257,raw_cases/C072/methods/FixedSlot,1,1,0,0,0,0,0.035745434891472846,0.020067678,0,0,0.0,1.0000000000000002,0,0.11220041822440699,0.036007416095437235,0,0,0.03584812577604057,3.094897872575216,0.944963015131378,7,2,7,3.0269842874808988,0.3363315874978776,0.1413027837144986,0.8513213879999999,0.042374817251461985,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.71424812,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0804122625,0.098654295,0.1985195245,0.28763998999999996,0.71236001,0.2857142857142857,,0.2857142857142857,0.0
C072,LocalGreedy,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,4,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,31d339eda7cb0e2199eb473f5ab5bd301b6b1bdff7434223ed2da47fc7880fac,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05828049999763607,raw_cases/C072/methods/LocalGreedy,1,0,0,0,0,0,0.05140925153666568,0.020067678,0,0,0.0,1.0000000000000002,0,0.3637407702025836,0.1387839507194036,0,0,0.07810608860472021,1.074968923695156,0.2408931560668408,7,4,7,1.9273805217419795,0.17521641106745267,0.09343938190454887,0.6056574749999999,0.0322265625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.71424812,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.090909091,0.12121212099999999,0.1666666665,0.272727273,0.727272727,0.2857142857142857,,0.2857142857142857,1.0
C072,Ours,proto_sw_3_1,swept,rich,2,100002,1,1,1,1,,,7,2,7,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,31d339eda7cb0e2199eb473f5ab5bd301b6b1bdff7434223ed2da47fc7880fac,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.06129970000256435,raw_cases/C072/methods/Ours,1,0,0,0,0,0,0.07800609543411349,0.020067678,0,0,0.0,1.0000000000000002,0,0.009389387045890766,0.0020986364805457205,0,0,0.07810608860472021,1.074968923695156,0.2408931560668408,7,2,7,1.7569571895170617,0.19521746550189575,0.08746067804264063,0.637068049,0.031072962353801168,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.71424812,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.090909091,0.12121212099999999,0.1666666665,0.272727273,0.727272727,0.2857142857142857,,0.2857142857142857,1.0
C073,IndependentCurve,proto_sw_3_2,expanded,simple,1,100004,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.05095100000107777,raw_cases/C073/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.021319526,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,0.7384095689910609,0.34709907910439536,5,0,5,1.2767548838148022,0.2553509767629604,0.07434714635581438,0.5587434090000001,0.022637975146198832,0.2,0.8,1.0,0.0,0.0,0.23024779,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.06060606000000002,0.06060606099999999,0.27272727299999994,0.606060606,0.393939394,0.6,,0.0,0.0
C073,FixedSlot,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.042907000002742,raw_cases/C073/methods/FixedSlot,1,0,0,0,0,0,0.0597505639458722,0.021319526,0,0,0.0,1.0,0,0.08781713363728492,0.02588304093888082,0,0,0.05974892117730736,1.9637551285344244,0.6422255223669127,5,3,5,2.2608207101594067,0.28260258876992583,0.14548804063329265,0.615857265,0.039016812865497075,0.8,0.2,0.6,0.2,0.2,0.23024779,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.05735220200000002,0.10931446500000008,0.275981131,0.5,0.5,0.4,,0.4,1.0
C073,LocalGreedy,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,5909ae1cde16ffceef1e3653741e895c262cb0bde947b19989dd7bbc468b1eec,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05290859999877284,raw_cases/C073/methods/LocalGreedy,1,1,0,0,0,0,0.07341168615876009,0.021319526,0,0,0.0,1.0,0,0.1192683893460744,0.05394032689854705,0,0,0.07574735825636829,1.1522156699430859,0.4122704552785936,5,3,5,1.7032097724579494,0.21290122155724367,0.08525286491306286,0.45764570000000004,0.02877718384502924,0.6,0.4,0.6,0.2,0.2,0.23024779,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.12121212200000009,0.15151515200000001,0.272727272,0.33333333299999995,0.6666666670000001,0.2,,0.4,0.0
C073,Ours,proto_sw_3_2,expanded,simple,1,100004,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2,5909ae1cde16ffceef1e3653741e895c262cb0bde947b19989dd7bbc468b1eec,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_3906224916__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.053186299999651965,raw_cases/C073/methods/Ours,1,0,0,0,0,0,0.0756391734874254,0.021319526,0,0,0.0,1.0,0,0.02161719450051324,0.010882223426540452,0,0,0.07574735825636829,1.1522156699430859,0.4122704552785936,5,2,5,1.5535560336057561,0.22193657622939372,0.08725693227036435,0.562651125,0.027098181652046784,0.6,0.4,0.6,0.4,0.0,0.23024779,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.12121212200000009,0.15151515200000001,0.272727272,0.33333333299999995,0.6666666670000001,0.2,,0.4,1.0
C074,IndependentCurve,proto_sw_3_2,expanded,simple,2,100036,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.044616200000746176,raw_cases/C074/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,1.2976790610607538,0.49601557431931065,5,0,5,1.2966814773707087,0.2593362954741417,0.09118535589054565,0.522445655,0.02151292945906433,0.2,0.8,1.0,0.0,0.0,0.248269228,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.06060606099999999,0.090909091,0.393939394,0.393939394,0.606060606,0.4,,0.0,0.0
C074,FixedSlot,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.182427499999903,raw_cases/C074/methods/FixedSlot,1,0,0,0,0,0,0.037913833192379,0.021319526,0,0,0.0,1.0000000000000002,0,0.05189853057596657,0.03484776823317127,0,0,0.038121697561565755,1.7327800415069916,0.6083212319920879,5,2,5,2.0633396856909454,0.29476281224156364,0.15023920283448103,0.7922143369999999,0.035338998538011694,0.2,0.8,0.6,0.4,0.0,0.248269228,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.166666666,0.166666667,0.18947571400000007,0.333333334,0.666666666,0.2,,0.4,1.0
