"file","source_pdf","source_page","xref","pixel_width","pixel_height","aspect","page_rects","sha256"
"D01448673_tang_ceiling_pattern_p248_i06_x3176_335x105.png","D01448673_tang_ceiling_pattern.pdf","248","3176","335","105","3.1905","Rect(96.83999633789062, 518.52001953125, 206.63999938964844, 553.0800170898438)","833abdbc75e3ef8e05bb9523c6297d8a74180bbe7fb50d18ce299e66b7f2263c"
"D01448673_tang_ceiling_pattern_p248_i07_x3177_316x137.png","D01448673_tang_ceiling_pattern.pdf","248","3177","316","137","2.3066","Rect(218.27999877929688, 507.96002197265625, 321.8399963378906, 552.9600219726562)","abdb5d7c87cbd4ff8dc48eebc5be166992161d573937ad49e22f0da00ac39ea7"
"D01448673_tang_ceiling_pattern_p248_i08_x3178_320x110.png","D01448673_tang_ceiling_pattern.pdf","248","3178","320","110","2.9091","Rect(355.20001220703125, 513.7200317382812, 495.1199951171875, 562.0800170898438)","d1a766e7a856a8b2885a2781bd6c5f7ecd730b669893f5db933c13fd84870771"
"D01448673_tang_ceiling_pattern_p248_i09_x3179_438x66.png","D01448673_tang_ceiling_pattern.pdf","248","3179","438","66","6.6364","Rect(140.39999389648438, 705.0, 357.0, 737.6400146484375)","4f9579dd94121eca8ae7014f482b1b812ca7d91d071d325253d68609e5028a6e"
"D01448673_tang_ceiling_pattern_p249_i00_x2203_517x95.png","D01448673_tang_ceiling_pattern.pdf","249","2203","517","95","5.4421","Rect(142.44000244140625, 614.5199584960938, 360.96002197265625, 654.719970703125)","feda3cc134a4725bda387ed21eab76fd244ad628239c7c6982f71a6832ac78eb"
"D01448673_tang_ceiling_pattern_p249_i01_x2206_542x105.png","D01448673_tang_ceiling_pattern.pdf","249","2206","542","105","5.1619","Rect(146.16000366210938, 517.0800170898438, 356.6400146484375, 557.8800048828125)","d2d16de870d19dc9ec23dfdece7b22856fd057bf7c3f71f691b656559229a2d2"
"D01448673_tang_ceiling_pattern_p249_i02_x2207_561x86.png","D01448673_tang_ceiling_pattern.pdf","249","2207","561","86","6.5233","Rect(142.44000244140625, 665.8800048828125, 360.1199951171875, 699.239990234375)","bcf60a11fa812f340eef3e0f9852558ebe5bf0b8a3d80e8ec438b09fbf7a8e02"
"D01448673_tang_ceiling_pattern_p249_i03_x2224_613x100.png","D01448673_tang_ceiling_pattern.pdf","249","2224","613","100","6.13","Rect(143.16000366210938, 568.43994140625, 359.6400146484375, 603.719970703125)","d3b5816a9658f2815eda862acf42a5451ded736e5ad2ea30b51b5b407ba737ae"
"D01448673_tang_ceiling_pattern_p249_i04_x3182_267x82.png","D01448673_tang_ceiling_pattern.pdf","249","3182","267","82","3.2561","Rect(188.39999389648438, 90.7199935913086, 309.3599853515625, 128.0399932861328)","e3933149b6b420dce752315a4d8625dbc7fb81bb010436afe5d9098f909949a0"
"D01448673_tang_ceiling_pattern_p249_i05_x3183_422x127.png","D01448673_tang_ceiling_pattern.pdf","249","3183","422","127","3.3228","Rect(182.16000366210938, 205.55999755859375, 320.4000244140625, 247.1999969482422)","62e3a9f4031043e5ab6c512e7f6f52ac5bf566589bf987b9336accbcfe9a25d7"
"D01448673_tang_ceiling_pattern_p249_i06_x3184_662x100.png","D01448673_tang_ceiling_pattern.pdf","249","3184","662","100","6.62","Rect(143.16000366210938, 260.1600036621094, 359.760009765625, 293.0400085449219)","fd577654181e6f9d6d860545f669d9f59b58a6b5477fa2009a88b96d374cdd61"
"D01448673_tang_ceiling_pattern_p249_i07_x3185_631x77.png","D01448673_tang_ceiling_pattern.pdf","249","3185","631","77","8.1948","Rect(143.16000366210938, 305.2799987792969, 360.1199951171875, 331.67999267578125)","f4b97b9c02ca30a64f7973cdd0c0148d9b44a0180a0dbdba8e65afd9cef539dd"
"D01448673_tang_ceiling_pattern_p249_i08_x3186_592x94.png","D01448673_tang_ceiling_pattern.pdf","249","3186","592","94","6.2979","Rect(143.8800048828125, 343.79998779296875, 359.52001953125, 378.0)","1ff34491a27cd61dc58b69114b1876be4e4c694851890139a15df3c5e89fac8c"
"D01448673_tang_ceiling_pattern_p249_i09_x3187_275x159.png","D01448673_tang_ceiling_pattern.pdf","249","3187","275","159","1.7296","Rect(206.8800048828125, 391.20001220703125, 296.8800048828125, 443.1600036621094)","1fd0f24f39997c32fbd419061459f1f2fe349f5de5a373026385b4b2a511e7f8"
"D01448673_tang_ceiling_pattern_p249_i10_x3188_310x146.png","D01448673_tang_ceiling_pattern.pdf","249","3188","310","146","2.1233","Rect(200.8800048828125, 457.79998779296875, 302.3999938964844, 505.67999267578125)","cf822a181d1d6bb6861fc0ef9d4d3fcf2a2a04d52d0325555d2565d4dc446042"
"D01448673_tang_ceiling_pattern_p250_i00_x2220_590x78.png","D01448673_tang_ceiling_pattern.pdf","250","2220","590","78","7.5641","Rect(146.75999450683594, 293.7599792480469, 360.7200012207031, 322.0799865722656)","34d8fbcb6a3085fb7bc4a2e2f5ea16744812a57528b11b8c57813d0c490d797a"
"D01448673_tang_ceiling_pattern_p250_i01_x2223_552x72.png","D01448673_tang_ceiling_pattern.pdf","250","2223","552","72","7.6667","Rect(146.0399932861328, 326.8799743652344, 362.03997802734375, 355.0799865722656)","2862ecfc485b783c2ce6c34112dec6f393fe8e18cab8af33029631e11ed0e006"
"D01448673_tang_ceiling_pattern_p250_i04_x3197_570x60.png","D01448673_tang_ceiling_pattern.pdf","250","3197","570","60","9.5","Rect(143.0399932861328, 206.63999938964844, 364.44000244140625, 229.9199981689453)","3b01f3ac41c40c8042972b1aed0ffd75b3128e2f4cc734a15a821c8ea7cd9e1e"
"D01448673_tang_ceiling_pattern_p250_i05_x3198_353x90.png","D01448673_tang_ceiling_pattern.pdf","250","3198","353","90","3.9222","Rect(176.75999450683594, 246.72000122070312, 330.239990234375, 285.8399963378906)","584ff06d8f54617d3921c5ae68b21f054f0e65d6c66a66f80c3c09ee99d5c8b5"
"D01448673_tang_ceiling_pattern_p250_i06_x3199_675x85.png","D01448673_tang_ceiling_pattern.pdf","250","3199","675","85","7.9412","Rect(143.0399932861328, 363.3599853515625, 363.9599914550781, 391.0799865722656)","2f4c92c956a9c04ba8e053f1336c086c5df45aec091234c29a490b5faef28541"
"D01448673_tang_ceiling_pattern_p250_i07_x3200_404x121.png","D01448673_tang_ceiling_pattern.pdf","250","3200","404","121","3.3388","Rect(187.1999969482422, 401.7599792480469, 319.32000732421875, 441.239990234375)","e5c27497daf60f353fa6f31d0ccba7f48f271bc81fc347c2e142452d98c5fcba"
"D01448673_tang_ceiling_pattern_p250_i08_x3201_390x83.png","D01448673_tang_ceiling_pattern.pdf","250","3201","390","83","4.6988","Rect(189.47999572753906, 452.52001953125, 317.1600036621094, 479.8800048828125)","3a79c4985526d04cf64503fa87d78a4eb133e80778de53495ddbfb20c9097203"
"D01448673_tang_ceiling_pattern_p251_i00_x3215_443x126.png","D01448673_tang_ceiling_pattern.pdf","251","3215","443","126","3.5159","Rect(89.76000213623047, 332.1600036621094, 230.04000854492188, 380.760009765625)","1695f46addf5bdb0f98d31e234fb6f5d578babccd7b214f0076947aefe6982a2"
"D01448673_tang_ceiling_pattern_p251_i01_x3216_350x142.png","D01448673_tang_ceiling_pattern.pdf","251","3216","350","142","2.4648","Rect(229.55999755859375, 329.1600036621094, 364.32000732421875, 383.6400146484375)","ce485e2c748c1a3412623b86ce92f69c4432fa67ce59ea3812abae628d6c69e2"
"D01448673_tang_ceiling_pattern_p251_i02_x3217_398x168.png","D01448673_tang_ceiling_pattern.pdf","251","3217","398","168","2.369","Rect(373.0799865722656, 329.15997314453125, 503.27996826171875, 384.239990234375)","75e8eacdf9415ba21fd6217b1a471d66dad2878ec020ffcddb8b09adb6d9241a"
"D01448673_tang_ceiling_pattern_p251_i03_x3218_385x197.png","D01448673_tang_ceiling_pattern.pdf","251","3218","385","197","1.9543","Rect(89.76000213623047, 394.9200134277344, 231.48001098632812, 461.8800048828125)","9f6598fcb863d3fe92c4a42d8de40b72b470858a7f3013727513bfb4cad42f22"
"D01448673_tang_ceiling_pattern_p251_i04_x3219_305x180.png","D01448673_tang_ceiling_pattern.pdf","251","3219","305","180","1.6944","Rect(229.55999755859375, 394.20001220703125, 361.67999267578125, 461.760009765625)","4b36aed90857dadb3c7de8d00a69e8fe4aa637f01af428b5c257c0dd02eafd83"
"D01448673_tang_ceiling_pattern_p251_i05_x3220_378x168.png","D01448673_tang_ceiling_pattern.pdf","251","3220","378","168","2.25","Rect(373.0799865722656, 397.20001220703125, 504.3599853515625, 459.6000061035156)","1628b0637c605e9dbea355e96a0892c6203df6501b9210f8eb54468033f8e464"
"D01448673_tang_ceiling_pattern_p251_i07_x3222_340x162.png","D01448673_tang_ceiling_pattern.pdf","251","3222","340","162","2.0988","Rect(272.1600036621094, 511.5599670410156, 498.3599853515625, 619.0999755859375)","f24a5f921ea52abe515664ff3d9451c39089c5ab6166357c54f2e3189a4af22e"
"D01448673_tang_ceiling_pattern_p252_i00_x3058_460x150.png","D01448673_tang_ceiling_pattern.pdf","252","3058","460","150","3.0667","Rect(170.8800048828125, 668.4000244140625, 331.08001708984375, 720.8400268554688)","529faf5c16d15166b69ad619115aefc982ec3f70df34caa7bdcd772ed050cb76"
"D01448673_tang_ceiling_pattern_p252_i01_x3227_636x108.png","D01448673_tang_ceiling_pattern.pdf","252","3227","636","108","5.8889","Rect(135.60000610351562, 235.79998779296875, 346.55999755859375, 271.67999267578125)","e6dc44c4324eabc32f1725fcde29d3a87e018bf02e9a82527cc71988dbb1f43b"
"D01448673_tang_ceiling_pattern_p252_i02_x3228_445x91.png","D01448673_tang_ceiling_pattern.pdf","252","3228","445","91","4.8901","Rect(142.32000732421875, 347.2799987792969, 349.9200134277344, 389.760009765625)","2209bdf1b659fb51fe91412695efc8664454fa08ad8fc68f0141e1d24af14f60"
"D01448673_tang_ceiling_pattern_p252_i03_x3229_705x92.png","D01448673_tang_ceiling_pattern.pdf","252","3229","705","92","7.663","Rect(141.60000610351562, 395.8800048828125, 351.3599853515625, 423.4800109863281)","62210f923e1bed056a5474e68c99bec57824230cf6675af246e35626633a7a84"
"D01448673_tang_ceiling_pattern_p252_i04_x3230_324x107.png","D01448673_tang_ceiling_pattern.pdf","252","3230","324","107","3.028","Rect(193.32000732421875, 433.20001220703125, 299.4000244140625, 468.1199951171875)","c41503706cd473ff479e683837262cf40bf99ac89906a15ec27f66b75d98e00b"
"D01448673_tang_ceiling_pattern_p252_i05_x3231_356x106.png","D01448673_tang_ceiling_pattern.pdf","252","3231","356","106","3.3585","Rect(192.60000610351562, 548.4000244140625, 309.1199951171875, 583.0800170898438)","68d1782c21683efe8094f6cbc5a5566e12a4b345d7ea575cc7a87e4db4e84d1b"
"D01448673_tang_ceiling_pattern_p252_i06_x3232_361x150.png","D01448673_tang_ceiling_pattern.pdf","252","3232","361","150","2.4067","Rect(191.8800048828125, 598.0800170898438, 309.96002197265625, 647.280029296875)","d2e609d8b568e9c664ea990964f3ac874f060fe70337b449963d17940ef012bf"
"D01448673_tang_ceiling_pattern_p253_i00_x3052_431x174.png","D01448673_tang_ceiling_pattern.pdf","253","3052","431","174","2.477","Rect(170.16000366210938, 156.72000122070312, 331.32000732421875, 221.8800048828125)","8893bc4cdc2fa44fd21a3e9c8704438c48097c24a799be8214032d56c4124ba6"
"D01448673_tang_ceiling_pattern_p253_i01_x3241_577x194.png","D01448673_tang_ceiling_pattern.pdf","253","3241","577","194","2.9742","Rect(170.8800048828125, 90.47999572753906, 331.44000244140625, 144.47999572753906)","f56f7a93e20763afeb7d3be64f04ae71a885135b70d7497009ed0098851ec44e"
"D01448673_tang_ceiling_pattern_p253_i02_x3242_471x116.png","D01448673_tang_ceiling_pattern.pdf","253","3242","471","116","4.0603","Rect(149.8800048828125, 236.52000427246094, 352.20001220703125, 286.44000244140625)","577cdaae324019dfca53b8205de76af015fe19f5edaf5b43537f220faadd862b"
"D01448673_tang_ceiling_pattern_p253_i03_x3243_628x95.png","D01448673_tang_ceiling_pattern.pdf","253","3243","628","95","6.6105","Rect(147.60000610351562, 294.5999755859375, 353.1600036621094, 325.79998779296875)","79c5c61514db5481ac24091e930822fc1dd087a4aa2804acb1d7ce89b88ff19a"
"D01448673_tang_ceiling_pattern_p253_i04_x3244_631x99.png","D01448673_tang_ceiling_pattern.pdf","253","3244","631","99","6.3737","Rect(147.60000610351562, 334.20001220703125, 354.0, 366.6000061035156)","32912ed86b6842ea6c093bcf1401ec61532edf9176cdc1776b6effe90bc294bf"
"D01448673_tang_ceiling_pattern_p253_i05_x3245_622x111.png","D01448673_tang_ceiling_pattern.pdf","253","3245","622","111","5.6036","Rect(149.16000366210938, 380.2799987792969, 352.91998291015625, 416.760009765625)","9ff5687277b0951dd39e5be6b2e746ce26992832d38770b952f8910afdf80791"
"D01448673_tang_ceiling_pattern_p253_i06_x3246_424x113.png","D01448673_tang_ceiling_pattern.pdf","253","3246","424","113","3.7522","Rect(176.16000366210938, 431.6399841308594, 324.96002197265625, 471.1199951171875)","54a52652929ec66d4056b6b3688c30e109c62fd4a543acf3216da99becb32167"
