case_id,source_group,prototype_id,backbone_variant,density_level,replicate,production_seed,formal_triple_png,formal_triple_svg,formal_single_svg,mechanical_validity,single_review_source_svg,single_review_mode
A342,matrix_A,proto_sw_3_1,swept,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A342/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A342/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A342/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A343,matrix_A,proto_sw_3_1,expanded,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A343/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A343/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A343/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A344,matrix_A,proto_sw_3_1,expanded,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A344/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A344/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A344/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A345,matrix_A,proto_sw_3_1,expanded,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A345/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A345/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A345/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A346,matrix_A,proto_sw_3_1,compact,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A346/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A346/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A346/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A347,matrix_A,proto_sw_3_1,compact,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A347/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A347/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A347/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A348,matrix_A,proto_sw_3_1,compact,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A348/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A348/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A348/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A349,matrix_A,proto_sw_3_1,swept,simple,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A349/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A349/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A349/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A350,matrix_A,proto_sw_3_1,swept,medium,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A350/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A350/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A350/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A351,matrix_A,proto_sw_3_1,swept,rich,9,200008,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A351/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A351/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A351/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A352,matrix_A,proto_sw_3_1,expanded,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A352/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A352/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A352/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A353,matrix_A,proto_sw_3_1,expanded,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A353/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A353/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A353/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A354,matrix_A,proto_sw_3_1,expanded,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A354/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A354/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A354/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A355,matrix_A,proto_sw_3_1,compact,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A355/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A355/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A355/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A356,matrix_A,proto_sw_3_1,compact,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A356/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A356/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A356/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A357,matrix_A,proto_sw_3_1,compact,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A357/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A357/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A357/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A358,matrix_A,proto_sw_3_1,swept,simple,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A358/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A358/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A358/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A359,matrix_A,proto_sw_3_1,swept,medium,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A359/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A359/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A359/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A360,matrix_A,proto_sw_3_1,swept,rich,10,200009,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A360/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A360/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A360/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A361,matrix_A,proto_sw_3_2,expanded,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A361/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A361/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A361/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A362,matrix_A,proto_sw_3_2,expanded,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A362/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A362/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A362/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A363,matrix_A,proto_sw_3_2,expanded,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A363/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A363/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A363/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A364,matrix_A,proto_sw_3_2,compact,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A364/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A364/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A364/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A365,matrix_A,proto_sw_3_2,compact,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A365/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A365/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A365/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A366,matrix_A,proto_sw_3_2,compact,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A366/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A366/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A366/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A367,matrix_A,proto_sw_3_2,swept,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A367/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A367/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A367/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A368,matrix_A,proto_sw_3_2,swept,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A368/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A368/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A368/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A369,matrix_A,proto_sw_3_2,swept,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A369/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A369/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A369/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A370,matrix_A,proto_sw_3_2,expanded,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A370/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A370/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A370/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A371,matrix_A,proto_sw_3_2,expanded,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A371/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A371/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A371/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A372,matrix_A,proto_sw_3_2,expanded,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A372/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A372/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A372/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A373,matrix_A,proto_sw_3_2,compact,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A373/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A373/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A373/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A374,matrix_A,proto_sw_3_2,compact,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A374/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A374/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A374/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A375,matrix_A,proto_sw_3_2,compact,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A375/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A375/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A375/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A376,matrix_A,proto_sw_3_2,swept,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A376/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A376/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A376/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A377,matrix_A,proto_sw_3_2,swept,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A377/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A377/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A377/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A378,matrix_A,proto_sw_3_2,swept,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A378/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A378/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A378/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A379,matrix_A,proto_sw_3_2,expanded,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A379/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A379/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A379/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A380,matrix_A,proto_sw_3_2,expanded,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A380/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A380/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A380/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A381,matrix_A,proto_sw_3_2,expanded,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A381/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A381/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A381/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A382,matrix_A,proto_sw_3_2,compact,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A382/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A382/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A382/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A383,matrix_A,proto_sw_3_2,compact,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A383/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A383/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A383/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A384,matrix_A,proto_sw_3_2,compact,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A384/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A384/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A384/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A385,matrix_A,proto_sw_3_2,swept,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A385/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A385/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A385/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A386,matrix_A,proto_sw_3_2,swept,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A386/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A386/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A386/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A387,matrix_A,proto_sw_3_2,swept,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A387/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A387/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A387/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A388,matrix_A,proto_sw_3_2,expanded,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A388/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A388/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A388/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A389,matrix_A,proto_sw_3_2,expanded,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A389/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A389/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A389/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A390,matrix_A,proto_sw_3_2,expanded,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A390/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A390/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A390/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A391,matrix_A,proto_sw_3_2,compact,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A391/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A391/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A391/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A392,matrix_A,proto_sw_3_2,compact,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A392/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A392/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A392/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A393,matrix_A,proto_sw_3_2,compact,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A393/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A393/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A393/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A394,matrix_A,proto_sw_3_2,swept,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A394/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A394/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A394/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A395,matrix_A,proto_sw_3_2,swept,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A395/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A395/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A395/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A396,matrix_A,proto_sw_3_2,swept,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A396/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A396/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A396/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A397,matrix_A,proto_sw_3_2,expanded,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A397/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A397/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A397/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A398,matrix_A,proto_sw_3_2,expanded,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A398/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A398/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A398/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A399,matrix_A,proto_sw_3_2,expanded,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A399/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A399/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A399/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A400,matrix_A,proto_sw_3_2,compact,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A400/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A400/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A400/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A401,matrix_A,proto_sw_3_2,compact,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A401/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A401/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A401/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A402,matrix_A,proto_sw_3_2,compact,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A402/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A402/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A402/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A403,matrix_A,proto_sw_3_2,swept,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A403/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A403/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A403/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A404,matrix_A,proto_sw_3_2,swept,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A404/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A404/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A404/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A405,matrix_A,proto_sw_3_2,swept,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A405/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A405/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A405/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A406,matrix_A,proto_sw_3_2,expanded,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A406/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A406/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A406/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A407,matrix_A,proto_sw_3_2,expanded,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A407/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A407/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A407/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A408,matrix_A,proto_sw_3_2,expanded,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A408/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A408/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A408/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A409,matrix_A,proto_sw_3_2,compact,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A409/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A409/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A409/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A410,matrix_A,proto_sw_3_2,compact,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A410/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A410/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A410/formal_triple.svg,central_period_viewport_from_formal_triple_svg
