case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir
C015,LocalGreedy,proto_sw_1_1,swept,medium,1,100004,1,1,1,1,,,6,4,6,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__unit_candidates_v2,9cc0d97288985da79051c73f2b42b331805da012133d1035f98fcf297732b0ba,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.05300650000208407,raw_cases/C015/methods/LocalGreedy
C015,Ours,proto_sw_1_1,swept,medium,1,100004,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__unit_candidates_v2,9cc0d97288985da79051c73f2b42b331805da012133d1035f98fcf297732b0ba,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3906224916__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05219629999919562,raw_cases/C015/methods/Ours
C016,IndependentCurve,proto_sw_1_1,swept,medium,2,100015,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04513030000089202,raw_cases/C016/methods/IndependentCurve
C016,FixedSlot,proto_sw_1_1,swept,medium,2,100015,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.1540329000017664,
C016,LocalGreedy,proto_sw_1_1,swept,medium,2,100015,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2,2dce7977a1f891538f2dd021765e84901350cb5184357f8e1891da38b388b29d,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.058032100001582876,raw_cases/C016/methods/LocalGreedy
C016,Ours,proto_sw_1_1,swept,medium,2,100015,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2,2dce7977a1f891538f2dd021765e84901350cb5184357f8e1891da38b388b29d,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04899920000025304,raw_cases/C016/methods/Ours
C017,IndependentCurve,proto_sw_1_1,swept,rich,1,100001,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.043414100000518374,raw_cases/C017/methods/IndependentCurve
C017,FixedSlot,proto_sw_1_1,swept,rich,1,100001,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.19714340000064112,
C017,LocalGreedy,proto_sw_1_1,swept,rich,1,100001,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,085da7808c8c526fcd46bbc70893acbddfed2833283ec326aea694ab5b65bff7,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.050357799998892006,raw_cases/C017/methods/LocalGreedy
C017,Ours,proto_sw_1_1,swept,rich,1,100001,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,085da7808c8c526fcd46bbc70893acbddfed2833283ec326aea694ab5b65bff7,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04676660000041011,raw_cases/C017/methods/Ours
C018,IndependentCurve,proto_sw_1_1,swept,rich,2,100002,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04669929999727174,raw_cases/C018/methods/IndependentCurve
C018,FixedSlot,proto_sw_1_1,swept,rich,2,100002,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.17529540000032284,
C018,LocalGreedy,proto_sw_1_1,swept,rich,2,100002,1,1,1,1,,,6,4,6,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,23ae16e4d1624fcae38fa3d417d86d5cf3683ede65827cfca28118965ec52e4b,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.045417599998472724,raw_cases/C018/methods/LocalGreedy
C018,Ours,proto_sw_1_1,swept,rich,2,100002,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,23ae16e4d1624fcae38fa3d417d86d5cf3683ede65827cfca28118965ec52e4b,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05559200000061537,raw_cases/C018/methods/Ours
